State_Name,Assembly_No,Constituency_No,Year,month,Poll_No,DelimID,Position,Candidate,Sex,Party,Votes,Candidate_Type,Valid_Votes,Electors,Constituency_Name,Constituency_Type,Sub_Region,N_Cand,Turnout_Percentage,Vote_Share_Percentage,Deposit_Lost,Margin,Margin_Percentage,ENOP,pid,Party_Type_TCPD,Party_ID,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc,Election_Type
Bihar,17,5,2019,4,0,4,18,Dr. Junaid Khan,M,IND,3298,,1038849,1752454,SITAMARHI,GEN,,20,59.28,0.32,yes,234,0.02,2.56,GEBH104421,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Business,,,,Lok Sabha Election (GE)
Bihar,17,5,2019,4,0,4,19,Mohan Sah,M,KPOI,3064,,1038849,1752454,SITAMARHI,GEN,,20,59.28,0.29,yes,401,0.04,2.56,GEBH104422,Local Party,24964,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Other,,,,Lok Sabha Election (GE)
Bihar,17,5,2019,4,0,4,20,Chandrika Prasad,M,IND,2663,GEN,1038849,1752454,SITAMARHI,GEN,,20,59.28,0.26,yes,188,0.02,2.56,GEUP84256,Independents,10809,TRUE,3,IND,10809,SITAMARHI,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Salaried Work or Employed,Insurance Agent,,,Lok Sabha Election (GE)
Bihar,17,5,2019,4,0,4,21,Ravindra Kumar Chandra urf Dr. Raja Babu,M,BMtrP,2475,,1038849,1752454,SITAMARHI,GEN,,20,59.28,0.24,yes,0,0,2.56,GEBH104423,Local Party,1995,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Other,,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,1,ASHOK KUMAR YADAV,M,BJP,595843,GEN,963708,1792798,MADHUBANI,GEN,,17,53.75,61.83,no,454940,47.21,2.38,GEBH104424,National Party,1605,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Doctorate,Retired or Pension,,Salaried Work or Employed,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,2,BADRI KUMAR PURBEY,M,VSIP,140903,,963708,1792798,MADHUBANI,GEN,,17,53.75,14.62,yes,9373,0.97,2.38,GEBH104425,Local Party,18731,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,3,DR. SHAKEEL AHMAD,M,IND,131530,,963708,1792798,MADHUBANI,GEN,,17,53.75,13.65,yes,117276,12.17,2.38,GEBH104426,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,4,HEMA JHA,F,IND,14254,GEN,963708,1792798,MADHUBANI,GEN,,17,53.75,1.48,yes,1762,0.18,2.38,GEBH104427,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,Household,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,5,ABUBAKAR RAHMANI,M,IND,12492,,963708,1792798,MADHUBANI,GEN,,17,53.75,1.3,yes,2365,0.25,2.38,GEBH104429,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Religious Occupation,Religious Teacher,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,6,ANAND KUMAR JHA,M,AKBMP,10127,GEN,963708,1792798,MADHUBANI,GEN,,17,53.75,1.05,yes,3191,0.33,2.38,GEBH104431,Local Party,388,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Education,School Teacher,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,7,VIDYA SAGAR MANDAL,M,IND,6936,,963708,1792798,MADHUBANI,GEN,,17,53.75,0.72,yes,614,0.06,2.38,GEBH104433,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,8,DHANESHWAR MAHTO,M,BMtrP,6322,,963708,1792798,MADHUBANI,GEN,,17,53.75,0.66,yes,627,0.07,2.38,GEBH104434,Local Party,1995,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Business,,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,9,RAJU KUMAR RAJ,M,IND,5695,,963708,1792798,MADHUBANI,GEN,,17,53.75,0.59,yes,18,0,2.38,GEBH104436,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Business,Private Company,Liberal Profession or Professional,Musician or Artist,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,10,SUBHASH CHANDRA JHA,M,RJBP,5677,GEN,963708,1792798,MADHUBANI,GEN,,17,53.75,0.59,yes,54,0.01,2.38,GEBH104438,Local Party,6582,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,11,NOTA,,NOTA,5623,,963708,1792798,MADHUBANI,GEN,,17,53.75,0.58,,549,0.06,2.38,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,12,SATISH CHANDRA JHA,M,PUJP,5074,GEN,963708,1792798,MADHUBANI,GEN,,17,53.75,0.53,yes,508,0.05,2.38,GEBH104441,Local Party,24534,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,13,REKHA RANJAN YADAV,F,RPI(A),4566,GEN,963708,1792798,MADHUBANI,GEN,,17,53.75,0.47,yes,38,0,2.38,GEBH104442,State-based Party (Other State),12285,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,14,ANIL KUMAR SAH,M,IND,4528,,963708,1792798,MADHUBANI,GEN,,17,53.75,0.47,yes,4,0,2.38,GEBH104444,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Social Work,,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,15,RANJIT KUMAR,M,BMUP,4524,,963708,1792798,MADHUBANI,GEN,,17,53.75,0.47,yes,455,0.05,2.38,GEBH104446,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Social Work,,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,16,ABHIJIT KUMAR SINGH,M,IND,4069,,963708,1792798,MADHUBANI,GEN,,17,53.75,0.42,yes,1250,0.13,2.38,GEBH104448,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Business,,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,17,RAM SWARUP BHARTI,M,VPI,2819,,963708,1792798,MADHUBANI,GEN,,17,53.75,0.29,yes,93,0.01,2.38,GEBH104450,Local Party,8516,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,Lok Sabha Election (GE)
Bihar,17,6,2019,4,0,4,18,MD. KHALIQUE ANSARI,M,PSPL,2726,,963708,1792798,MADHUBANI,GEN,,17,53.75,0.28,yes,0,0,2.38,GEBH104451,Local Party,17283,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Business,,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,1,Ramprit Mandal,M,JD(U),602391,GEN,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,56.8,no,322951,30.45,2.56,GEBH104452,State-based Party,11002,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,10th Pass,Business,,Agriculture,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,2,GULAB YADAV,M,RJD,279440,GEN,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,26.35,no,249934,23.57,2.56,AEBR536,State-based Party,12103,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Politics,MLA,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,3,Bipeen Kumar Singhwait,M,IND,29506,,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,2.78,yes,3876,0.37,2.56,GEBH104453,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,4,Devendra Prasad Yadav,M,SJDD,25630,GEN,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,2.42,yes,3642,0.34,2.56,GEBR100003,Local Party,7361,TRUE,9,JD(U),11002,JHANJHARPUR,TRUE,FALSE,5,TRUE,FALSE,TRUE,Graduate,Social Work,,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,5,Om Prakash Poddar,M,IND,21988,GEN,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,2.07,yes,356,0.03,2.56,GEBR1350,Independents,10809,TRUE,2,BJJD,1676,KATIHAR,FALSE,FALSE,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,6,Ganpati Jha,M,IND,21632,GEN,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,2.04,yes,11570,1.09,2.56,GEBH104457,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,7,Sanjay Bhartia,M,IND,10062,GEN,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,0.95,yes,859,0.08,2.56,GEBH104459,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Retired or Pension,Retired Teacher,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,8,NOTA,,NOTA,9203,,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,0.87,,137,0.01,2.56,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,9,Raj Kumar Singh,M,BSP,9066,,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,0.85,yes,166,0.02,2.56,GEBH104461,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,10,Ganga Prasad Yadav,M,PPID,8900,GEN,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,0.84,yes,471,0.04,2.56,GEBR52887,Local Party,6054,TRUE,3,RLD,12169,JHANJHARPUR,TRUE,FALSE,0,TRUE,FALSE,FALSE,8th Pass,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,11,Prabhat Prasad,M,SBSP,8429,,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,0.79,yes,1521,0.14,2.56,GEBH104464,Local Party,18721,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,12,Bablu Gupta,M,IND,6908,,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,0.65,yes,1191,0.11,2.56,GEBH104466,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Former Government,Ex Military,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,13,Lakshman Prasad Yadav,M,RPI(A),5717,GEN,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,0.54,yes,753,0.07,2.56,GEBH104468,State-based Party (Other State),12285,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,14,Surendra Prasad Suman,M,AIFB,4964,,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,0.47,yes,172,0.02,2.56,GEBH104470,State-based Party (Other State),3040,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Education,Home Teacher or Tuition,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,15,Ramesh kumar Kamat,M,AAM,4792,,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,0.45,yes,346,0.03,2.56,GEBH104472,Local Party,24923,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,16,Ramanand Thakur,M,SHS,4446,GEN,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,0.42,yes,506,0.05,2.56,GEBH104473,State-based Party (Other State),18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Business,,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,17,Chhedi Ram,M,BMtrP,3940,SC,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,0.37,yes,392,0.04,2.56,GEBR1225,Local Party,1995,TRUE,2,IND,10809,JHANJHARPUR,TRUE,FALSE,0,FALSE,FALSE,TRUE,Literate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Bihar,17,7,2019,4,0,4,18,Ratneshwar Jha,M,AMiP,3548,GEN,1060562,1852417,JHANJHARPUR,GEN,,17,57.25,0.33,yes,0,0,2.56,GEBH104476,Local Party,3,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Salaried Work or Employed,Qualified Professional,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,1,Dileshwar Kamait,M,JD(U),597377,GEN,1110805,1690620,SUPAUL,GEN,,20,65.7,53.78,no,266853,24.02,2.63,GEBR1253,State-based Party,11002,TRUE,2,JD(U),11002,SUPAUL,TRUE,TRUE,1,FALSE,FALSE,TRUE,Graduate,Retired or Pension,,Agriculture,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,2,Ranjeet Ranjan,F,INC,330524,GEN,1110805,1690620,SUPAUL,GEN,,20,65.7,29.76,no,307479,27.68,2.63,GEBR74350,National Party,3482,TRUE,4,INC,3482,SUPAUL,TRUE,TRUE,2,FALSE,TRUE,TRUE,12th Pass,Politics,,Social Work,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,3,Dinesh Prasad Yadav,M,IND,23045,GEN,1110805,1690620,SUPAUL,GEN,,20,65.7,2.07,yes,2725,0.25,2.63,GEBH104481,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Liberal Profession or Professional,Lawyer,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,4,Rajesh Kumar S/O- Yugeshwar Sah,M,IND,20320,,1110805,1690620,SUPAUL,GEN,,20,65.7,1.83,yes,1043,0.09,2.63,GEBH104482,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate Professional,Labourer or Daily Wage,,Agriculture,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,5,Binod Kumar Sahu,M,IND,19277,GEN,1110805,1690620,SUPAUL,GEN,,20,65.7,1.74,yes,3885,0.35,2.63,GEBR1257,Independents,10809,TRUE,2,IND,10809,SUPAUL,TRUE,TRUE,0,FALSE,FALSE,TRUE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,6,Anand Pathak,M,IND,15392,GEN,1110805,1690620,SUPAUL,GEN,,20,65.7,1.39,yes,1699,0.15,2.63,GEBH104485,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,Social Work,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,7,Md. Abul Kalam Azad,M,JHP,13693,,1110805,1690620,SUPAUL,GEN,,20,65.7,1.23,yes,2159,0.19,2.63,GEBH104487,Local Party,11059,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,Education,School Teacher,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,8,Sandip Kumar Singh,M,IND,11534,,1110805,1690620,SUPAUL,GEN,,20,65.7,1.04,yes,426,0.04,2.63,GEBH104489,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,9,Kiran Devi,F,BSP,11108,,1110805,1690620,SUPAUL,GEN,,20,65.7,1,yes,15,0,2.63,GEBH104491,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Social Work,Activist,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,10,Sanjeet Kumar Choudhary,M,AJPR,11093,,1110805,1690620,SUPAUL,GEN,,20,65.7,1,yes,1750,0.16,2.63,GEBH104493,Local Party,40,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,11,NOTA,,NOTA,9343,,1110805,1690620,SUPAUL,GEN,,20,65.7,0.84,,2346,0.21,2.63,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,12,Md. Afroj Alam,M,IND,6997,,1110805,1690620,SUPAUL,GEN,,20,65.7,0.63,yes,268,0.02,2.63,GEBH104495,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,13,Rajesh Kumar S/O- Jawahar Lal Das,M,IND,6729,,1110805,1690620,SUPAUL,GEN,,20,65.7,0.61,yes,393,0.04,2.63,GEBH104496,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Labourer or Daily Wage,,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,14,Satya Narayan Mehta,M,JANADIP,6336,,1110805,1690620,SUPAUL,GEN,,20,65.7,0.57,yes,23,0,2.63,GEBH104498,Local Party,4117,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Retired or Pension,,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,15,Sanjay Sardar,M,LSD,6313,,1110805,1690620,SUPAUL,GEN,,20,65.7,0.57,yes,1514,0.14,2.63,GEBH104500,Local Party,11533,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,16,Sudhakar Jha,M,IND,4799,,1110805,1690620,SUPAUL,GEN,,20,65.7,0.43,yes,756,0.07,2.63,GEBH104502,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,Social Work,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,17,Pramod Kumar Nirala,M,VCSMP,4043,GEN,1110805,1690620,SUPAUL,GEN,,20,65.7,0.36,yes,491,0.04,2.63,GEBR1869,Local Party,24997,TRUE,2,SaBP,16539,NALANDA,FALSE,FALSE,0,TRUE,FALSE,TRUE,Graduate,Small Business or Self-employed,,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,18,Krishan dev Mandal,M,RVNP,3552,,1110805,1690620,SUPAUL,GEN,,20,65.7,0.32,yes,7,0,2.63,GEBH104505,Local Party,6362,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,19,Bhim Kumar Gupta,M,JKNPP,3545,GEN,1110805,1690620,SUPAUL,GEN,,20,65.7,0.32,yes,535,0.05,2.63,GEBH104507,Local Party,4079,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,12th Pass,Social Work,,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,20,Naveen Kumar Singh,M,BLND,3010,GEN,1110805,1690620,SUPAUL,GEN,,20,65.7,0.27,yes,235,0.02,2.63,GEBR1375,Local Party,24953,TRUE,2,BSP,16651,PURNIA,FALSE,FALSE,0,TRUE,FALSE,FALSE,Literate,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,8,2019,4,0,4,21,Dip Narayan Mandal,M,SHS,2775,,1110805,1690620,SUPAUL,GEN,,20,65.7,0.25,yes,0,0,2.63,GEBH104509,State-based Party (Other State),18691,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,1,PRADEEP KUMAR SINGH,M,BJP,618434,GEN,1169630,1805439,ARARIA,GEN,,12,64.78,52.87,no,137241,11.73,2.22,GEBR73703,National Party,1605,TRUE,6,BJP,1605,ARARIA,TRUE,TRUE,2,FALSE,FALSE,TRUE,10th Pass,Business,Rent,Politics,Party Worker,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,2,SARFARAZ ALAM,M,RJD,481193,,1169630,1805439,ARARIA,GEN,,12,64.78,41.14,no,460575,39.38,2.22,GEBR84037,State-based Party,12103,TRUE,2,RJD,12103,ARARIA,TRUE,TRUE,1,FALSE,TRUE,TRUE,Graduate,Social Work,,,,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,3,NOTA,,NOTA,20618,,1169630,1805439,ARARIA,GEN,,12,64.78,1.76,,10324,0.88,2.22,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,4,RAM NRAYAN BHARTI,M,BSP,10294,,1169630,1805439,ARARIA,GEN,,12,64.78,0.88,yes,2126,0.18,2.22,GEBH104512,State-based Party (Other State),16651,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Doctor,,,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,5,ABDUL WAHID KHAN,M,IND,8168,,1169630,1805439,ARARIA,GEN,,12,64.78,0.7,yes,902,0.08,2.22,GEBH104513,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,6,TARACHAND PASWAN,M,BMUP,7266,,1169630,1805439,ARARIA,GEN,,12,64.78,0.62,yes,127,0.01,2.22,GEBH104514,Local Party,1074,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Former Government,Ex Govt Employee,,,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,7,SHAHIN PRAVIN,F,IND,7139,,1169630,1805439,ARARIA,GEN,,12,64.78,0.61,yes,1180,0.1,2.22,GEBH104515,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Others,Social Work,,,,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,8,RAMA NAND RISHIDEO,M,IND,5959,,1169630,1805439,ARARIA,GEN,,12,64.78,0.51,yes,2922,0.25,2.22,GEBH104517,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,,,,,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,9,MD. MOBINUL HAQUE,M,IND,3037,,1169630,1805439,ARARIA,GEN,,12,64.78,0.26,yes,892,0.08,2.22,GEBH104518,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Post Graduate,Liberal Profession or Professional,Lawyer,Agriculture,,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,10,MUKESH SINGH,M,IND,2145,,1169630,1805439,ARARIA,GEN,,12,64.78,0.18,yes,86,0.01,2.22,GEBH104520,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,8th Pass,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,11,SUDAMA SINGH,M,BLND,2059,,1169630,1805439,ARARIA,GEN,,12,64.78,0.18,yes,110,0.01,2.22,GEBH104522,Local Party,24953,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Agriculture,,Social Work,,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,12,MD. MINHAZ ALAM,M,IND,1949,,1169630,1805439,ARARIA,GEN,,12,64.78,0.17,yes,580,0.05,2.22,GEBH104524,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,10th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,17,9,2019,4,0,4,13,MD. MATIN,M,IND,1369,,1169630,1805439,ARARIA,GEN,,12,64.78,0.12,yes,0,0,2.22,GEBH104526,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Literate,Other,,,,Lok Sabha Election (GE)
Bihar,17,10,2019,4,0,4,1,Dr. Mohammad Jawed,M,INC,367017,,1101603,1659651,KISHANGANJ,GEN,,14,66.38,33.32,no,34466,3.13,3.7,GEBH104538,National Party,3482,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,Graduate Professional,Business,,Liberal Profession or Professional,Doctor,Lok Sabha Election (GE)
Bihar,17,10,2019,4,0,4,2,Syed Mahmood Ashraf,M,JD(U),332551,GEN,1101603,1659651,KISHANGANJ,GEN,,14,66.38,30.19,no,37522,3.41,3.7,GEBR1310,State-based Party,11002,TRUE,2,JD(U),11002,KISHANGANJ,TRUE,TRUE,0,FALSE,FALSE,FALSE,12th Pass,Agriculture,,,,Lok Sabha Election (GE)
Bihar,17,10,2019,4,0,4,3,Akhtarul Iman,M,AIMIM,295029,GEN,1101603,1659651,KISHANGANJ,GEN,,14,66.38,26.78,no,275307,24.99,3.7,GEBR1323,State-based Party (Other State),706,TRUE,2,JD(U),11002,KISHANGANJ,TRUE,FALSE,0,TRUE,FALSE,TRUE,Post Graduate,Agriculture,,Social Work,,Lok Sabha Election (GE)
Bihar,17,10,2019,4,0,4,4,NOTA,,NOTA,19722,,1101603,1659651,KISHANGANJ,GEN,,14,66.38,1.79,,4538,0.41,3.7,,NOTA,5897,TRUE,,,,,,,,,,,,,,,,Lok Sabha Election (GE)
Bihar,17,10,2019,4,0,4,5,Rajesh Kumar Dubey,M,IND,15184,GEN,1101603,1659651,KISHANGANJ,GEN,,14,66.38,1.38,yes,4324,0.39,3.7,GEBH104540,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,Graduate,Business,,Liberal Profession or Professional,Journalist or Editor,Lok Sabha Election (GE)
Bihar,17,10,2019,4,0,4,6,Haserul,M,IND,10860,,1101603,1659651,KISHANGANJ,GEN,,14,66.38,0.99,yes,585,0.05,3.7,GEBH104542,Independents,10809,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5th Pass,Other,,,,Lok Sabha Election (GE)
Bihar,17,10,2019,4,0,4,7,Shukal Murmu,M,JMM,10275,,1101603,1659651,KISHANGANJ,GEN,,14,66.38,0.93,yes,453,0.04,3.7,GEBH104544,State-based Party,4653,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,,Other,,,,Lok Sabha Election (GE)
Bihar,17,10,2019,4,0,4,8,Alimuddin Ansari,M,AAAP,9822,GEN,1101603,1659651,KISHANGANJ,GEN,,14,66.38,0.89,yes,1122,0.1,3.7,GEBR84258,State-based Party (Other State),13,TRUE,2,AAAP,13,KISHANGANJ,TRUE,TRUE,0,FALSE,FALSE,TRUE,10th Pass,Business,Agricultural Business,Agriculture,,Lok Sabha Election (GE)
Bihar,17,10,2019,4,0,4,9,Chhote Lal Mahto,M,IND,8700,GEN,1101603,1659651,KISHANGANJ,GEN,,14,66.38,0.79,yes,567,0.05,3.7,GEBR1303,Independents,10809,TRUE,3,IND,10809,KISHANGANJ,TRUE,TRUE,0,FALSE,FALSE,TRUE,Literate,Business,Distributors,,,Lok Sabha Election (GE)
